Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,Images
2,Bam Bam,6,266,0,2,1,7,0,2,1,1,1,1,1,1,90,41326,d58457523e29e56615d405d36735ac20,0,"For adoption or further enquiries, please kindly contact : • Through petfinder.my • Through our Facebook page: ( ) • Through email: lohicr. --------------------------------------------------- Information of the feline Name : Bam Bam. Gender: Female. Breed : Domestic Short Hair. Date of Birth: 27th March . Adoption fee: RM 90 Spayed/Neutered: Yes Dewormed : 1) 27th July 2) 12th August 3) 17th September Vaccination : 1) 27th July . 2) 12th August . 3) 17th September Fed on (before rescued) : • Royal Canin follow by Blackwood Adult Fed on (after rescued) : • Iams Kittens Food (previously) • Blackwood Adult & Feline Caviar (currently) • Monge Can Food / Fresh Home cooked Fish or Chicken (once a week / festive day) • Vitamin (daily; 1st month) (follow by once a week) • Vetri DMG (daily; 1st month) (follow by once a week) • Evening Primrose Oil (daily; 1st month) (follow by once a week) ____________________________________________ Conditions for adoption • Adopters need to fill in a questionnaire from us. • Feline MUST be kept indoors ONLY. • To be fed strictly on PREMIUM/SUPER PREMIUM FOOD only (Blackwood or, etc.) Strictly NO low-cost food (Whiskas, Friskies, Tesco brands or etc.) as this category of food will cause their health to deteriorate in the long term causing them nothing but pain. • Up-to-date vaccination to be done monthly/ annually to protect the feline against diseases. • To be treated by a vet whenever unwell /injured. • To apply “SPOT-ON” medication monthly to protect against ticks/fleas/ear mites/stomach worms/heartworms. • Updates (pictures/video) on the feline from time to time either via email / whatsapp / house visit. *Adopters is also required to provide us your valid contact number, alternate contact number and also house address, etc. • If at ANY point of time you do not wish to continue to care for the feline, please return them to us and NOT abandon them on the streets. Or, if you have found a new home for the feline, please let us know the details of the new home that you have found before you give the feline over. • We will send the feline over to adopters place after successful adoption agreed. _______________________________________________ Adopters will be given • Vaccination card • Medical records of the feline from the day rescued ______________________________________________ Purpose of adoption fee • Includes part of the cost for: - spaying/neutering fee (RM ) - 1 / 2 / 3 vaccinations (RM 35/each) - medical bills when we first rescued the feline. • To allow us to continue our rescue efforts and to help cover the medical and food cost. _____________________________________________ Other remarks If you are interested in giving a home to these lovely felines, kindly contact the above. But before that please do consider the responsibilities of being an owner and decide only after serious consideration. There is no point in wanting these kitties out of impulse and then deciding to abandon or give them away later. Animals have feelings too and the right thing to do is to treat them as a part of the family and not just as a pet. Together we can make this world a better place for all living things and help save lives. Interested parties please sent a message (via petfinder.my) / facebook private message / email and please share about yourself (eg Malaysian/expatriate?), your place (eg If renting, landlord allows pets? If living with family/friends, do they agree to pets?) and your cat ownership experience. Any juvenile-type e-mails without providing the necessary details (ie tell us about yourself, your place and cat ownership experience) required will be not be replied. Please don't just provide a phone number because we won't call/sms and prefer to correspond by e-mail first. My apologies if the above questions seem to be intrusive or offensive in any way but we are looking for a truly loving and responsible adopter for the felines. All this resulted from our experience in rescuing and rehoming cats. Please note that there is no right or wrong answers as we just wish to learn more about the feline’s potential adopter before making the decision. Thank you. *Please don’t let this put you off as we did not have any prior experience with cats either. It is something that can be learnt gradually over time and it will evolve into a wonderful two way relationship. The important thing is to look at them as a part of our loved ones and not just another animal. Where there is love, relationship and trust will grow. Please help us to continue helping other abandoned and stray animals.",3be9dc4cd,5.0,1,images/3be9dc4cd-1.jpg
2,Kittens,3,266,0,3,1,6,7,1,1,2,2,2,1,2,0,41326,e7a1df59c85f5ce633e91c0e94360393,0,"Looking for a responsible owner. We really love the kittens, but we cant afford to keep it all since we already have 4cats. :( Howerver the kittens are very active, and healthy. Very playful too. Potty trained. Dont hesitate to whatsapp me if u need more pictures and videos:",3e242ed8c,5.0,1,images/3e242ed8c-1.jpg
2,Farid,16,272,0,1,2,6,7,2,2,1,1,1,1,3,0,41326,426b95ac7611d447835ed0dcd9091837,0,Just I want to say: I have to adopt it because I am travelling to another country. He is the most compassionate and lovely cat that I have ever had. he is dady's boy ;) every night before sleep he comes to me and get his message nicely. I am looking for careful family for him,90055a5f2,4.0,1,images/90055a5f2-1.jpg
1,"D15(041116) Clever,Small Sized",22,307,0,2,2,3,5,1,1,1,1,2,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,"ready for adoption Dominant character, very clever, energetic Suitable as guard dog and companion dog dominant personality. DOB: November Vaccinated & dewormed 6. Please visit her at PAWS, PJ. Fb Page: Adoption Page - PAWS PJ",37fadf608,3.0,1,images/37fadf608-1.jpg
2,Haku,12,264,0,2,7,0,0,2,3,1,1,2,1,1,200,41326,166eccb81c4b6293f4d57509b970ffe3,0,Beatiful pure white cat. Feel free to contact - Whatsapp,cec78d912,6.0,1,images/cec78d912-1.jpg
2,Kuash & The PKK Kittens,3,266,0,3,1,6,7,2,1,2,1,2,1,3,0,41326,e1a69d3e030c53776c19d69cefe30368,0,"Kuash is a community cat that recently gave birth to four kittens in Pusat Kreatif Kanak-kanak (PKK), TTDI. A Bangladeshi worker, Ariful, helped us to capture the kittens so that we could rehome them. Kuash is scheduled to be spayed on the 15th of August . After desexing her, Kuash will be released back to PKK where Ariful will continue to feed and monitor her. We hope that the kittens can be adopted to good homes. *There will be a deposit fee for spaying/neutering. Kindly email us for details.",1ce37d745,5.0,1,images/1ce37d745-1.jpg
1,Snoopy & Funny,36,195,0,3,6,0,0,2,1,3,3,2,1,2,0,41330,114efeabb0b6a9d9406373a5a160652c,0,"Scoopy & Funny found & Rescue from penang house area. Scoopy is taller and bigger then Miniature size, Funny is Miniature size,seriou skin problem for both of dogs. If anyone interest to adopt them please give me a call/wechat/whatsapp. i from ipoh. can manage send to kl/penang.For Dogs lover only , make sure you can handle the skin problem and see doctor until skin recover. NEED TO SPRAY THE DOG BEFORE ADOPT, FEES PAY BY ADOPTER.",a9c968c38,1.0,1,images/a9c968c38-1.jpg
1,Mini B,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,9c4ed956af87df244300ac6970d0691f,0,Little Mini B was found by my colleague in a rubbish dump in Klang. I have been fostering her for over a month now. Mini B is a cheeky but knows how to seat when asked. She is definitely a leader kind as she now rules my dogs. Lol Please call for adoption enquiries.,a22c43e29,3.0,1,images/a22c43e29-1.jpg
1,Cute Brown Pup,3,307,0,1,2,0,0,2,2,2,2,2,1,1,0,41326,a9897ecba97518fe92b38ed3d441eeff,0,"This cute little puppy is looking for a loving home. He is smart and lovable, and he loves to cuddle and play! If you are interested to provide him with a forever home, do call or drop a text! :)",6697a7f62,1.0,1,images/6697a7f62-1.jpg
1,Hero,4,307,307,1,2,0,0,2,1,1,1,2,1,1,0,41326,186ec67443d30746953da6b38195fc71,0,"Here's a little puppy named Hero ready to snuggle right into your heart if you would only take him home. He is an active and a playful puppy and get along very well with other dogs. 4 months old Hero is currently being fostered and is urgently looking for a family to adopt. Free transportation will be provided for a serious adopter if you are from JB, Melaka, Seremban, PJ or KL. If you are interested, pls msg/watsapp to this number /. Thank you.",c18106b39,5.0,1,images/c18106b39-1.jpg
1,Juulie,2,307,117,2,1,7,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Long legged and lanky, Julie appears to have some greyhound blood. Trained and well-behave doggie. loves long walks. Very loyal and easy to train. Great family dog. Vaccination and neutering cost to be borne by adopter. Please call if you can give her a good home.",4f9b31590,8.0,1,images/4f9b31590-1.jpg
2,Rica,1,266,0,2,6,7,0,2,1,2,2,2,1,1,0,41401,3e7af740ebbb62b9f9263af775d1fa5f,0,Please feel free to contact us : Stuart,0e98b9e24,1.0,1,images/0e98b9e24-1.jpg
2,Orange Cats For Adoption,1,266,0,3,2,3,0,1,1,2,2,2,1,4,0,41326,d47d06886a82aef653b7f8ee8bfbfbdc,0,"I found a young orange cat that recently gave birth to three very cute orange kitties. The mom hops around on three legs as her left forelimb was injured. I have been feeding the mom for a month now but will be relocating overseas soon. If you are interested in adopting them, please write me before March :",d03356a0e,3.0,1,images/d03356a0e-1.jpg
2,Clary Fray,18,265,0,2,1,3,7,2,2,1,2,2,1,1,0,41326,29628d78a433991086f741d6b337fce5,0,"My mother found it on the street. She was skinny, dirty, etc. Took her in and cared for her for almost a year and she's healthy and up for adoption. Very manja.",7bead49ed,4.0,1,images/7bead49ed-1.jpg
1,Bruce,6,307,0,1,7,0,0,2,2,1,1,2,1,1,0,41326,87d3fdeb2302303f9284597da8488b3a,0,He is Bruce. Very lovely and friendly. He is White Shepard mixed. Healthy and playful. Looking for a good parents who can take a good care of him. And yeah extremely alert.,76a045292,6.0,1,images/76a045292-1.jpg
1,Not Named Yet,2,307,0,3,1,2,0,2,1,1,1,2,1,4,0,41401,055ce11dab8268ed78d4843dec12d10d,0,"rescued four puppies on a wet day all bundled together by the side of a main road almost ran over them. only realised they were puppies after avoiding them, stopped and looked from rear view mirror.currently under our care have dewormed them and their first vaccination is due on 6 oct .",155126a9f,4.0,1,images/155126a9f-1.jpg
1,Mollie & Millie,29,307,307,2,1,0,0,2,2,1,1,1,1,2,50,41326,b920d5d8447fd9860ab6659ff131ce25,0,Molly is Millie's Mommy.Shes a beautiful black girl who is very well behavved.She loves iving in the garden and sleeps in her little bed or cage.She is a favourite almong my neighbours as al of them feel that Molly contributed in making our neighbourhood safe.She's abe to differentiate residents and strangers.SO theres no unecessary barking.Millie is her dughter who is very close to her Mommy.Pls adopt them both together.hey will protect yr home and love you forever.,640dbb3b6,5.0,1,images/640dbb3b6-1.jpg
2,"Stocking, Pinky, Adik And Many More",16,299,0,1,1,7,0,2,1,2,2,2,1,10,0,41327,434a1614c97d00d97663386eaa085cfa,0,"I don't want money. I don't sell my cats. I just want to find them a new homes. My neighbours send Health Department staff to come and check. He warned us that to get rid of the cats because my neighbours complained about my cats's poo poo. How to get rid of them? My father suggested to leave them at the market. I can't do that because it is so irresponsible. Please help me to find new homes for my cats. I am giving away 10 of them, and I will keeping balance 5 with me.",beb93c6ab,4.0,1,images/beb93c6ab-1.jpg
1,Nico,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,0,"nico, the only princess among the 6 siblings, a lovely girl, he is now living at the fosterer home along with another 5 of her siblings and mama. pls contact  or brandee  brandee for further details of Eecho boy, he is really to go for his forever home now! Terms and conditions for adopting, 1) there is no adoption fees needed to pay, however rm 50 will be collected for Nico 1st vaccination and deworm bill. 2) adopter must agree to complete Nico 2nd and 3rd vaccination on the following months as well as neutering Nico on his 6th month old, RM neutering fees will be collected in advance on the day adopter bringing Nico girl home.",1d777bbcd,11.0,1,images/1d777bbcd-1.jpg
1,MISON,39,307,307,2,2,0,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,他是被丢在工业区的宝宝，这里两条街大概只狗狗。因为狗狗太多的关系已经惹得店家的厌恶，被报了两次MPSJ，还被追打，狗狗是无辜的，没人想当一只被人厌恶的狗。 如果狗狗不合你们的眼缘，请求大家问问身边的朋友，狗狗会对你们忠心一辈子，永不背叛。感恩。 蒲種区，雪兰莪。...... WHATSAPP,0fd5ff08e,3.0,1,images/0fd5ff08e-1.jpg
1,Zoey,4,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41401,edd50c202ca64fc1c596f33a1e7a07da,0,My dad rescued this little one from the drain. A little furry puppy looking for a place to call home. Take her home & see how she can brighten up your everyday.,84998166f,1.0,1,images/84998166f-1.jpg
1,è¥è¥,6,307,307,2,2,0,0,2,1,2,2,2,1,1,50,41326,99507c50745712b0e987005fc419f48c,0,.,bbaa4a431,1.0,1,images/bbaa4a431-1.jpg
1,Marmalade,24,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Marmalade is a beautiful stray rescued in July from Damansara Jaya after she gave birth to three pups (see Rufus, Tito and Shelby). She is smart, calm and knows how to go to the drain to poo. However, she is extremely shy with people. She will be very happy if there are other dogs around. Looking for a patient loving owner who is willing to give her time to come out of her shell. Please give her a chance.",79ef1fd27,7.0,1,images/79ef1fd27-1.jpg
1,Hope,5,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41324,b54d61e7eff656ee4c1dde7aaf9a51e0,0,"I saved her after she got ran over by a car. She suffered some injuries, but those injuries are cured after proper care. Hairs are slowly growing up on those wounds. Quite a healthy dog. A very active female dog which I think she needs a lot of attention. Toilet trained.",f4c32b8a5,3.0,1,images/f4c32b8a5-1.jpg
1,Miko,1,307,307,3,2,3,6,2,2,2,2,2,1,9,0,41330,d3c2944bc3863168fffc869360318672,0,I rescued 9 puppies and the mother from a playground at tasek ipoh nearby my area. 1 puppy drowned so i decided to bring them all back temporary to my house since it is always raining. There is 7 female and 2 male.all the puppies already started growing teeth and able to walk and play but i dont know the exact age. they are still feeding on mother milk. puppies will be ready in about two weeks time and i need to get them all adopted before my neighborhood complain. they are all so cute and playful so give them a chance if u are looking for a pet. contact me at to view the puppies. thanks,1ee56e81a,11.0,1,images/1ee56e81a-1.jpg
1,Chihuahua Mix,7,60,60,2,5,7,0,1,1,1,1,1,1,1,0,41332,d7319c0d012e44d9439cacbe291a1881,0,Hi. Animal Lover Out There! *Lovely* pet free Adopt. 7month old Chihuahua Mix Pincher Female Cream Color Both Done Vaccine & spayed Location: Seremban (Own pick up) FREE for adopt Call: Ms.Chan,15b5da7f8,3.0,1,images/15b5da7f8-1.jpg
1,Roger,72,213,0,1,7,0,0,2,2,2,2,2,1,1,0,41326,f80a92b59b3402ce44781a9449b5bd01,0,A cute..healthy..obedient n protective dog named Roger. However..due to some unavoidable circumstances..i have to give Roger away for adoption. The particular is as follow; Name: Roger Species: spits..white colour Age: 6 yo Sex: male Anyone interested to have a care for this lovely dog..pls msg/call yeo for further info at. Thanks,63e212498,2.0,1,images/63e212498-1.jpg
2,Yellow,9,266,0,2,4,0,0,2,1,3,3,3,2,1,0,41326,8883f7d0b0ce140c60381fe1e51f2a1f,0,"the cat is a stray cat and i found it at my home's parking lot. one of it leg has a serious injury as it is crushed due to the accident. i had bought it to the vet and the leg had been amputated so, it live with three legs now. So, i hope that anyone could adopt this cat as she need care and good condition of shelter for it to fully recover. i cant keep it at my house because there's a regulation that pets are not allowed in my housing area",45af03266,3.0,1,images/45af03266-1.jpg
2,Kaizo,3,266,241,1,1,6,0,2,1,1,1,2,1,1,1,41326,3e26e6db7640dfeeba5103e22953ccd8,0,Handsome. Perfect. Cute.,b652b7241,4.0,1,images/b652b7241-1.jpg
1,,24,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41332,151c1bf3406c33a2e89c97cc77f2bfdb,0,"Doggie is what he is called. Doggie was born 2 years ago with 2 of his siblings who are now in heaven. Doggie has short shinny fur with white paws. Playful and very alert. He has been having his afternoon naps in my house, and has grown to be a handsome dog with good pedigree food. I wish to keep this dog with me however, I have an adult Rott who isn't getting along well with Doggie. There are a few other dogs around this area which is making the neighbourhood uneasy. He will make a good watch dog alerting his owners for intruders around the neighborhood. I hope to find him a kind family. Please save doggie before he is shot down Note: Doggie can be spayed and vaccinated if an adopter is found.",f612d5506,4.0,1,images/f612d5506-1.jpg
